	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	value_intervention	time_unit_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('smoking', 'choice')	('smoking', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('medication', 'choice')	('medication', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('phenotype', 'choice')	('phenotype', 'count')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('obese', 'choice')	('obese', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('genetics', 'choice')	('genetics', 'count')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
1712	plasma	theobromine	concentration	µg/ml	478			169.0	['7.80e-01', '8.80e-01', None, '1.02e+00', None, None, '9.10e-01', '7.50e-01', '6.50e-01', None, '4.30e-01']			h	['5.00e-01', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.20e+01', '1.40e+01', '2.40e+01']		/media/data/Jeppesen1996_Fig2.png						dosing	oral	mg	caffeine	200.0	h	0.0		single dose					Jeppesen1996	169	all	8	homo sapiens	8	Y	8.0	M	8																			N	8	alcohol	8				N	8																																																																																																																																																																																									
1713	plasma	theophylline	concentration	µg/ml	478			169.0	['4.00e-02', '8.00e-02', '1.10e-01', '1.20e-01', '1.40e-01', '1.40e-01', '1.50e-01', '1.40e-01', '1.40e-01', '1.20e-01', '9.00e-02']			h	['5.00e-01', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.20e+01', '1.40e+01', '2.40e+01']		/media/data/Jeppesen1996_Fig2.png	2.8200000000000003	0.028468796582465563				dosing	oral	mg	caffeine	200.0	h	0.0		single dose					Jeppesen1996	169	all	8	homo sapiens	8	Y	8.0	M	8																			N	8	alcohol	8				N	8																																																																																																																																																																																									
1714	plasma	paraxanthine/caffeine	ratio	-	584			222.0	['2.76e+00', '3.60e-01', '4.20e-01', '5.10e-01', '6.20e-01', '7.00e-01', None, '9.20e-01', None, '1.10e+00', '1.51e+00', '2.48e+00']	['1.03e+00', '4.56e-02', '4.93e-02', '4.75e-02', '6.02e-02', '6.94e-02', None, '9.86e-02', None, '1.19e-01', '1.92e-01', '4.80e-01']	['2.04e+00', '6.94e-01', '6.43e-01', '5.10e-01', '5.32e-01', '5.43e-01', None, '5.87e-01', None, '5.91e-01', '6.95e-01', '1.06e+00']	h	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '1.20e+01', '2.40e+01']	['5.62e+00', '2.50e-01', '2.70e-01', '2.60e-01', '3.30e-01', '3.80e-01', None, '5.40e-01', None, '6.50e-01', '1.05e+00', '2.63e+00']	/media/data/Turpault2009_Fig1.png						dosing	oral	mg	caffeine	100.0	h	0.0		single dose					Turpault2009	222	all	30	homo sapiens	30	Y	30.0	M	30																			N	30	grapefruit juice	30				N	30	Y	30.0			N	30																																																																																																																																																																																			
1715	plasma	paraxanthine	concentration	µg/ml	584			222.0	['6.63e+02', '7.98e+02', '9.10e+02', '9.42e+02', '1.01e+03', '1.02e+03', None, '9.77e+02', None, '9.13e+02', '7.11e+02', '2.91e+02']	['1.25e+02', '9.12e+01', '1.00e+02', '7.84e+01', '8.42e+01', '8.54e+01', None, '8.25e+01', None, '6.90e+01', '6.20e+01', '4.09e+01']	['1.03e+00', '6.26e-01', '6.02e-01', '4.56e-01', '4.56e-01', '4.58e-01', None, '4.62e-01', None, '4.14e-01', '4.77e-01', '7.69e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '1.20e+01', '2.40e+01']	['6.85e+02', '5.00e+02', '5.48e+02', '4.29e+02', '4.61e+02', '4.68e+02', None, '4.52e+02', None, '3.78e+02', '3.40e+02', '2.24e+02']	/media/data/Turpault2009_Fig1.png						dosing	oral	mg	caffeine	100.0	h	0.0		single dose					Turpault2009	222	all	30	homo sapiens	30	Y	30.0	M	30																			N	30	grapefruit juice	30				N	30	Y	30.0			N	30																																																																																																																																																																																			
1716	plasma	caffeine	concentration	µg/ml	584			222.0	['2.40e+02', '2.24e+03', '2.19e+03', '1.86e+03', '1.64e+03', '1.45e+03', None, '1.07e+03', None, '8.33e+02', '4.70e+02', '1.17e+02']	['7.70e+01', '1.26e+02', '9.55e+01', '7.89e+01', '7.99e+01', '7.41e+01', None, '7.11e+01', None, '6.53e+01', '4.29e+01', '1.56e+01']	['1.76e+00', '3.08e-01', '2.39e-01', '2.33e-01', '2.67e-01', '2.79e-01', None, '3.65e-01', None, '4.29e-01', '5.00e-01', '7.27e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '1.20e+01', '2.40e+01']	['4.22e+02', '6.89e+02', '5.23e+02', '4.32e+02', '4.38e+02', '4.06e+02', None, '3.90e+02', None, '3.58e+02', '2.35e+02', '8.54e+01']	/media/data/Turpault2009_Fig1.png						dosing	oral	mg	caffeine	100.0	h	0.0		single dose					Turpault2009	222	all	30	homo sapiens	30	Y	30.0	M	30																			N	30	grapefruit juice	30				N	30	Y	30.0			N	30																																																																																																																																																																																			
1717	plasma	metropolol	concentration	µg/ml	590			222.0	['2.80e-04', '3.95e-02', '9.24e-02', '7.84e-02', '6.85e-02', '5.31e-02', None, '3.38e-02', None, '2.10e-02', '7.39e-03', '2.80e-04', '5.70e-04']	[None, '7.42e-03', '1.02e-02', '6.54e-03', '7.37e-03', '5.97e-03', None, '4.25e-03', None, '2.75e-03', '1.71e-03', None, None]	[None, '1.03e+00', '6.06e-01', '4.57e-01', '5.89e-01', '6.15e-01', None, '6.89e-01', None, '7.16e-01', '1.27e+00', None, None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '1.20e+01', '2.40e+01', '4.80e+01']	[None, '4.06e-02', '5.60e-02', '3.58e-02', '4.04e-02', '3.27e-02', None, '2.33e-02', None, '1.51e-02', '9.38e-03', None, None]	/media/data/Turpault2009_Fig1.png						dosing	oral	mg	metropolol	100.0	h	0.0	tablet	single dose					Turpault2009	222	all	30	homo sapiens	30	Y	30.0	M	30																			N	30	grapefruit juice	30				N	30	Y	30.0			N	30																																																																																																																																																																																			
1718	plasma	midazolam	concentration	µg/ml	592			222.0	['4.00e-05', '9.07e-03', '7.62e-03', '4.67e-03', '2.54e-03', '1.66e-03', '1.17e-03', '9.30e-04', '7.40e-04', '5.90e-04', '2.70e-04', '2.00e-05']	[None, '5.02e-04', '3.91e-04', '2.61e-04', '1.95e-04', '1.37e-04', '1.17e-04', '7.85e-05', '7.49e-05', '6.94e-05', '4.20e-05', None]	[None, '3.03e-01', '2.81e-01', '3.06e-01', '4.21e-01', '4.52e-01', '5.47e-01', '4.62e-01', '5.54e-01', '6.44e-01', '8.52e-01', None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '1.20e+01', '2.40e+01']	[None, '2.75e-03', '2.14e-03', '1.43e-03', '1.07e-03', '7.50e-04', '6.40e-04', '4.30e-04', '4.10e-04', '3.80e-04', '2.30e-04', None]	/media/data/Turpault2009_Fig1.png	0.025725	0.25263946217699385				dosing	oral	mg/kg	midazolam	0.03	h	0.0		single dose					Turpault2009	222	all	30	homo sapiens	30	Y	30.0	M	30																			N	30	grapefruit juice	30				N	30	Y	30.0			N	30																																																																																																																																																																																			
1719	plasma	omeprazole	concentration	µg/ml	592			222.0	['1.33e-03', '9.73e-03', '7.26e-02', '1.30e-01', '1.05e-01', '5.88e-02', None, '1.50e-02', None, '8.80e-04', '8.80e-04']	[None, '4.60e-03', '2.05e-02', '2.00e-02', '1.50e-02', '1.04e-02', None, '3.55e-03', None, None, None]	[None, '2.59e+00', '1.55e+00', '8.46e-01', '7.85e-01', '9.70e-01', None, '1.29e+00', None, None, None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '1.20e+01']	[None, '2.52e-02', '1.12e-01', '1.10e-01', '8.23e-02', '5.71e-02', None, '1.95e-02', None, None, None]	/media/data/Turpault2009_Fig1.png						dosing	oral	mg/kg	midazolam	0.03	h	0.0		single dose					Turpault2009	222	all	30	homo sapiens	30	Y	30.0	M	30																			N	30	grapefruit juice	30				N	30	Y	30.0			N	30																																																																																																																																																																																			
1720	plasma	warfarin	concentration	µg/ml	592			222.0	[None, '4.41e-01', None, None, None, None, None, None, None, None, '3.13e-01', '2.25e-01', '1.36e-01', '8.40e-02', '5.39e-02', '3.55e-02', '2.53e-02', '1.91e-02', '1.30e-02', '8.87e-03', '6.83e-03']	[None, '2.13e-02', None, None, None, None, None, None, None, None, '9.60e-03', '1.03e-02', '9.10e-03', '5.73e-03', '4.11e-03', '3.11e-03', '2.37e-03', '1.50e-03', '8.73e-04', '8.73e-04', '9.97e-04']	[None, '2.65e-01', None, None, None, None, None, None, None, None, '1.68e-01', '2.52e-01', '3.67e-01', '3.74e-01', '4.18e-01', '4.81e-01', '5.13e-01', '4.29e-01', '3.69e-01', '5.39e-01', '7.99e-01']	h	['0.00e+00', '5.00e-01', '1.50e+00', '2.00e+00', '2.50e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.00e+00', '1.20e+01', '2.40e+01', '4.80e+01', '7.20e+01', '9.60e+01', '1.20e+02', '1.44e+02', '1.68e+02', '2.16e+02', '2.64e+02', '3.12e+02']	[None, '1.17e-01', None, None, None, None, None, None, None, None, '5.26e-02', '5.67e-02', '4.98e-02', '3.14e-02', '2.25e-02', '1.71e-02', '1.30e-02', '8.19e-03', '4.78e-03', '4.78e-03', '5.46e-03']	/media/data/Turpault2009_Fig1.png						dosing	oral	mg/kg	midazolam	0.03	h	0.0		single dose					Turpault2009	222	all	30	homo sapiens	30	Y	30.0	M	30																			N	30	grapefruit juice	30				N	30	Y	30.0			N	30																																																																																																																																																																																			
1721	plasma	codeine	concentration	µg/ml	632			242.0	['9.37e-04', '3.90e-02', '4.31e-02', '3.75e-02', '2.87e-02', '2.27e-02', '2.27e-02', '1.20e-02', '7.91e-03', '4.74e-03', '3.44e-03', '9.38e-04']	[None, '9.74e-03', '6.67e-03', '6.31e-03', '7.40e-03', '5.59e-03', '3.07e-03', '1.80e-03', '1.99e-03', '1.99e-03', '1.26e-03', None]	[None, '4.32e-01', '2.68e-01', '2.92e-01', '4.47e-01', '4.26e-01', '2.34e-01', '2.59e-01', '4.34e-01', '7.26e-01', '6.37e-01', None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '1.69e-02', '1.16e-02', '1.09e-02', '1.28e-02', '9.69e-03', '5.31e-03', '3.12e-03', '3.44e-03', '3.44e-03', '2.19e-03', None]	/media/data/Kirchheiner2007_Fig1a.png	0.21743418326250002	0.17109251860429686				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	242	PM	3	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 poor metabolizer	3.0																																		
1722	plasma	morphine	concentration	µg/ml	632			242.0	['0.00e+00', '8.98e-05', '8.91e-05', '3.39e-05', '5.13e-05', '5.00e-05', '3.02e-05', '4.52e-05', '2.44e-05', '2.13e-05', '3.63e-05', '3.67e-05']			h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']		/media/data/Kirchheiner2007_Fig1b.png	0.0008960880000000001	0.03057924324533462				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	242	PM	3	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 poor metabolizer	3.0																																		
1723	plasma	morphine-3-glucuronide	concentration	µg/ml	632			242.0	['2.10e-06', '1.60e-03', '1.08e-03', '8.20e-04', '8.33e-04', '1.37e-03', '1.39e-03', '8.83e-04', '3.77e-04', '1.19e-03', '1.06e-03', '1.03e-03']			h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']		/media/data/Kirchheiner2007_Fig1c.png	0.02438695	0.0066837032720516495				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	242	PM	3	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 poor metabolizer	3.0																																		
1724	plasma	morphine-6-glucuronide	concentration	µg/ml	632			242.0	['1.99e-04', '4.62e-04', '6.58e-04', '9.86e-04', '7.83e-04', '7.74e-04', '4.32e-04', '3.49e-04', '4.67e-04', '1.82e-04', '2.33e-04', '2.66e-04']			h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']		/media/data/Kirchheiner2007_Fig1d.png	0.008339425000000001	0.05856919205709505				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	242	PM	3	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 poor metabolizer	3.0																																		
1725	plasma	codeine	concentration	µg/ml	632			243.0	['6.25e-04', '4.22e-02', '4.37e-02', '3.65e-02', '3.21e-02', '2.59e-02', '2.02e-02', '1.14e-02', '7.92e-03', '5.36e-03', '3.44e-03', '6.28e-04']	[None, '8.57e-03', '6.12e-03', '4.43e-03', '3.30e-03', '2.54e-03', '2.36e-03', '1.23e-03', '4.71e-04', '6.59e-04', '5.65e-04', '2.82e-04']	[None, '6.74e-01', '4.65e-01', '4.02e-01', '3.40e-01', '3.26e-01', '3.87e-01', '3.57e-01', '1.97e-01', '4.08e-01', '5.44e-01', '1.49e+00']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '2.84e-02', '2.03e-02', '1.47e-02', '1.09e-02', '8.44e-03', '7.81e-03', '4.07e-03', '1.56e-03', '2.19e-03', '1.87e-03', '9.37e-04']	/media/data/Kirchheiner2007_Fig1a.png	0.21886165	0.18707134467170716				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	243	EM	11	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 wild type	11.0																																		
1726	plasma	morphine	concentration	µg/ml	632			243.0	['5.42e-05', '1.72e-03', '1.45e-03', '1.14e-03', '9.56e-04', '7.19e-04', '6.09e-04', '3.71e-04', '2.23e-04', '1.66e-04', '1.45e-04', '7.26e-05']	[None, '3.27e-04', '2.02e-04', '1.26e-04', '1.20e-04', '8.19e-05', '7.64e-05', '6.01e-05', '2.73e-05', '2.73e-05', None, None]	[None, '6.32e-01', '4.63e-01', '3.66e-01', '4.16e-01', '3.78e-01', '4.16e-01', '5.37e-01', '4.05e-01', '5.45e-01', None, None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '1.09e-03', '6.70e-04', '4.16e-04', '3.98e-04', '2.72e-04', '2.53e-04', '1.99e-04', '9.05e-05', '9.06e-05', None, None]	/media/data/Kirchheiner2007_Fig1b.png	0.0074869249999999984	0.14026745789554654				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	243	EM	11	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 wild type	11.0																																		
1727	plasma	morphine-3-glucuronide	concentration	µg/ml	632			243.0	['7.97e-04', '2.50e-02', '4.12e-02', '4.44e-02', '3.93e-02', '3.00e-02', '2.39e-02', '1.73e-02', '1.20e-02', '1.02e-02', '7.83e-03', '5.58e-03']	[None, '5.52e-03', '5.28e-03', '4.56e-03', '4.24e-03', '3.04e-03', '2.08e-03', '1.44e-03', '1.04e-03', '9.61e-04', '8.01e-04', '8.81e-04']	[None, '7.34e-01', '4.26e-01', '3.41e-01', '3.58e-01', '3.36e-01', '2.88e-01', '2.76e-01', '2.87e-01', '3.12e-01', '3.39e-01', '5.24e-01']	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '1.83e-02', '1.75e-02', '1.51e-02', '1.41e-02', '1.01e-02', '6.90e-03', '4.78e-03', '3.45e-03', '3.19e-03', '2.66e-03', '2.92e-03']	/media/data/Kirchheiner2007_Fig1c.png	0.3182727	0.09392764486612562				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	243	EM	11	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 wild type	11.0																																		
1728	plasma	morphine-6-glucuronide	concentration	µg/ml	632			243.0	['6.67e-04', '3.53e-03', '9.06e-03', '1.07e-02', '9.38e-03', '6.91e-03', '5.63e-03', '3.42e-03', '2.20e-03', '1.78e-03', '1.57e-03', '5.34e-04']	[None, None, '1.17e-03', '1.05e-03', '8.04e-04', '5.43e-04', '5.23e-04', '2.21e-04', '2.21e-04', '2.01e-04', '1.81e-04', None]	[None, None, '4.27e-01', '3.25e-01', '2.84e-01', '2.61e-01', '3.08e-01', '2.14e-01', '3.34e-01', '3.74e-01', '3.83e-01', None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, None, '3.87e-03', '3.47e-03', '2.67e-03', '1.80e-03', '1.73e-03', '7.33e-04', '7.34e-04', '6.67e-04', '6.01e-04', None]	/media/data/Kirchheiner2007_Fig1d.png	0.0631587	0.13318904338276247				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	243	EM	11	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 wild type	11.0																																		
1729	plasma	codeine	concentration	µg/ml	632			244.0	['1.25e-03', '2.75e-02', '3.62e-02', '3.46e-02', '3.31e-02', '2.62e-02', '1.93e-02', '1.14e-02', '6.98e-03', '4.12e-03', '1.87e-03', '9.37e-04']	[None, '5.95e-03', '4.33e-03', '1.62e-03', '2.26e-03', '2.35e-03', '1.44e-03', '1.08e-03', '8.12e-04', '7.22e-04', '2.69e-04', None]	[None, '7.50e-01', '4.14e-01', '1.62e-01', '2.36e-01', '3.11e-01', '2.59e-01', '3.29e-01', '4.03e-01', '6.08e-01', '4.97e-01', None]	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '2.06e-02', '1.50e-02', '5.63e-03', '7.82e-03', '8.13e-03', '5.00e-03', '3.75e-03', '2.81e-03', '2.50e-03', '9.32e-04', None]	/media/data/Kirchheiner2007_Fig1a.png	0.19310815	0.1772101904935751				dosing	oral	mg	codeine	30.0	h	0.0							Kirchner2007	244	UM	12	homo sapiens	26	Y	26.0	M	26	26.0		65.0			18.0			yr												('medication', 'grapefruit juice')	(26, 26)		('3.00e+00', '3.00e+00')	('day', 'week')			Y	26.0	caucasian	26			26.0		30.0			20.0			kg/m^2																										Y	26.0	3.0	day																																																																																																										CYP2D6 duplication	12.0																																		
